Unnamed: 0,id,original_language,original_title,popularity,release_date,vote_average,vote_count,genre,overview,revenue,runtime,tagline,Unnamed: 13,Unnamed: 14
4443,454615.0,en,Black Water,0.465918405952456,2018-05-18,5.7,186,"['Action', 'Thriller']","A deep cover operative awakens to find himself imprisoned on a submarine. With the help of a fellow prisoner and an amateur agent, he must race against the clock to escape the vessel and expose who set him up.",0.0,105,Some secrets never surface,,
4444,291276.0,en,Unlocked,0.3870042247304369,2017-04-27,6.3,844,"['Action', 'Thriller']","After failing to apprehend the terrorist behind a Paris attack that claimed dozens of lives, CIA agent Alice Racine is forced to live in London as a caseworker. Her mentor unexpectedly calls her back into action when the CIA discovers that another attack is imminent. Alice soon learns that the classified information she's uncovered has been compromised...",0.0,98,,,
4445,638.0,en,Lost Highway,0.3551611072577085,1997-01-15,7.6,1821,"['Drama', 'Thriller', 'Mystery']","A tormented jazz musician finds himself lost in an enigmatic story involving murder, surveillance, gangsters, doppelgangers, and an impossible transformation inside a prison cell.",0.0779862070633815,134,,,
4446,26022.0,hi,My Name Is Khan,0.5427832776341508,2010-02-11,8.1,932,"['Drama', 'Romance']","Rizwan Khan, a Muslim from the Borivali section of Mumbai, has Asperger's syndrome. He marries a Hindu single mother, Mandira, in San Francisco. After 9/11, Rizwan is detained by authorities at LAX who treat him as a terrorist because of his condition and his race.",0.8985505862491419,165,"An Ordinary Man, An Extraordinary Journey ... FOR LOVE.",,
4447,47626.0,en,Legend of the BoneKnapper Dragon,0.19752191184816192,2010-10-14,6.7,166,"['Animation', 'Fantasy', 'Family', 'Adventure', 'Comedy', 'TV Movie']","The film follows Hiccup and his young fellows accompanying their mentor, Gobber, on a quest to kill the legendary Boneknapper Dragon. An extra that accompanies the film ""How to Train Your Dragon"".",0.0,16,An All-New Dragon Adventure,,
4448,1646.0,en,Freedom Writers,0.35197679551043565,2007-01-05,7.9,1599,"['Crime', 'Drama']","A young teacher inspires her class of at-risk students to learn tolerance, apply themselves, and pursue education beyond high school.",0.91446134265382,123,Their story. Their world. Their future.,,
4449,179538.0,es,Las brujas de Zugarramurdi,0.4561132479979822,2013-09-20,6.3,501,"['Comedy', 'Horror']",A gang of gold thieves lands in a coven of witches who are preparing for an ancient ritual... and in need of a sacrifice.,0.0,110,,,
4450,296626.0,en,Finders Keepers,0.33157828362444036,2014-10-18,4.7,136,"['Mystery', 'Thriller', 'Horror']",A haunted doll teaches one little girl why children shouldn't play with undead things.,0.0,85,,,
4452,568467.0,en,Ammonite,0.37234377955734915,2020-11-13,7.1,281,"['Romance', 'Drama']","In 1840s England, palaeontologist Mary Anning and a young woman sent by her husband to convalesce by the sea develop an intense relationship. Despite the chasm between their social spheres and personalities, Mary and Charlotte discover they can each offer what the other has been searching for: the realisation that they are not alone. It is the beginning of a passionate and all-consuming love affair that will defy all social bounds and alter the course of both lives irrevocably.",0.0052734041579122655,118,,,
4453,191720.0,en,Jodorowsky's Dune,0.32357021249763535,2013-08-30,7.9,445,['Documentary'],"Shot in France, England, Switzerland and the United States, this documentary covers director Alejandro Jodorowsky (El Topo, Holy Mountain, Santa Sangre) and his 1974 Quixotic attempt to adapt the seminal sci-fi novel Dune into a feature film. After spending 2 years and millions of dollars, the massive undertaking eventually fell apart, but the artists Jodorowsky assembled for the legendary project continued to work together. This group of artists, or his “warriors” as Jodorowsky named them, went on to define modern sci-fi cinema with such films as Alien, Blade Runner, Star Wars and Total Recall.",0.0,90,The greatest science fiction movie never made.,,
4454,8649.0,en,Bringing Out the Dead,0.24459297559745247,1999-10-22,6.6,709,['Drama'],"Once called Father Frank for his efforts to rescue lives, Frank sees the ghosts of those he failed to save around every turn. He has tried everything he can to get fired, calling in sick, delaying taking calls where he might have to face one more victim he couldn't help, yet cannot quit the job on his own.",0.35648887738787866,121,Saving someone's life is like falling in love.,,
4455,587301.0,fr,La Vie scolaire,0.3713664165458099,2019-08-28,7.0,549,"['Drama', 'Comedy']",The daily life of a school located in Saint Denis.,0.0,111,,,
4456,329440.0,en,The Forest,0.38508102654644044,2016-01-07,5.2,1428,"['Horror', 'Thriller', 'Mystery']","Set in the Aokigahara Forest, a real-life place in Japan where people go to end their lives. Against this backdrop, a young American woman comes in search of her twin sister, who has mysteriously disappeared.",0.7980321601772429,95,Everyone comes here looking for a way out,,
4457,16281.0,en,Creepshow,0.4179015070307081,1982-11-12,6.9,697,"['Horror', 'Comedy']","Inspired by the E.C. comics of the 1950s, George A. Romero and Stephen King bring five tales of terror to the screen.",0.44622126564373454,120,The Most Fun You'll Ever Have... BEING SCARED!,,
4458,494031.0,en,The Second Coming of Christ,0.39056687054669265,2018-03-06,3.6,4,"['Action', 'Drama']","The journey of a woman scientist who, at the end of times, discovers that true Faith can bring Miracles.",0.0,92,"For as in Adam all die, so also in Christ shall all be made alive.",,
4459,13888.0,en,Return to the Blue Lagoon,0.44151585850305813,1991-08-02,6.0,661,"['Adventure', 'Drama']","In this sequel to the 1980 classic, two children are stranded on a beautiful island in the South Pacific. With no adults to guide them, the two make a simple life together and eventually become tanned teenagers in love.",0.05958147144815861,98,"Return to the Romance, Return to the Adventure...",,
4460,9651.0,en,Supergirl,0.42572041112302156,1984-07-01,5.5,420,"['Adventure', 'Fantasy', 'Action', 'Science Fiction']","After losing a powerful orb, Kara, Superman's cousin, comes to Earth to retrieve it and instead finds herself up against a wicked witch.",0.3033643531705601,124,From out of another galaxy and into your hearts comes... Supergirl,,
4461,22705.0,it,Tra(sgre)dire,0.4572482502049308,2000-01-28,5.5,155,"['Comedy', 'Drama', 'Romance']","While scouting out apartments in London for her Venetian boyfriend, Carla rents an apartment that overlooks the Thames. There she meet the lesbian hyper-horny real estate agent Moira.",0.0,91,,,
4462,467824.0,ko,인랑,0.3709565546377451,2018-07-25,6.4,183,"['Science Fiction', 'Action', 'Thriller', 'Drama']","In 2029, the elite police squad Illang combats a terrorist group opposing reunification of the two Koreas. But another enemy may be lurking nearby.",0.0,140,,,
4464,401544.0,en,Death Race 2050,0.331326060911785,2017-01-17,4.2,131,"['Action', 'Comedy', 'Science Fiction']","The year 2050 the planet has become overpopulated, to help control population the government develops a race. The Death Race. Annually competitors race across the country scoring points for killing people with their vehicles.",0.0,93,,,
4465,11968.0,en,Into the Blue,0.3704521092124345,2005-09-30,5.8,1162,"['Action', 'Thriller', 'Adventure', 'Crime']","When they take some friends on an extreme sport adventure, the last thing Jared and Sam expect to see below the shark-infested waters is a legendary pirate ship rumored to contain millions of dollars in gold. But their good fortune is short-lived, as a ruthless gang of criminals gets word of what they have uncovered.",0.9428799569327485,110,Treasure has its price.,,
4467,723895.0,en,Dragons: Rescue Riders: Secrets of the Songwing,0.3910713159720031,2020-07-24,8.0,29,"['Family', 'Animation']","When a musical dragon with a beautiful voice hypnotizes the dragons and people of Huttsgalor, the Rescue Riders have to find a way to break the spell.",0.0,46,,,
4468,25239.0,en,Day of the Woman,0.4018223090989343,1978-11-02,5.9,384,"['Horror', 'Thriller']","After a young writer is brutally gang-raped and left for dead by four men, she systematically hunts them down one by one to exact a terrible vengeance.",0.0,101,...An act of vengeance,,
4469,414145.0,es,Lo siniestro,0.2855791664039346,2009-11-24,3.5,2,['Horror'],0,0.0,,,,
4470,570678.0,en,Constantine 2,0.35449902263698846,0,0.0,"['Action', 'Fantasy', 'Horror']","After a long hiatus, John Constantine is drawn back into action after finding out supreme demons have acquired a map to Heaven and are planning a mission to destroy the kingdom of God.",0,0.0,,,,
4471,12095.0,en,From Dusk Till Dawn 2: Texas Blood Money,0.275710952771297,1999-03-16,4.5,318,"['Crime', 'Action', 'Horror', 'Thriller']","A gang of bank-robbing misfits heads to Mexico with the blueprints for the perfect million-dollar heist, but when one of the crooks wanders into the wrong bar... and crosses the wrong vampire... the thieving cohorts develop a thirst for blood!",0.0,88,,,
4474,728754.0,ja,STAND BY ME ドラえもん2,0.4027366164323097,2020-11-20,7.8,66,['Animation'],"She and her beloved Shizuka are finally married! Nobita's childhood dream was supposed to come true on his wedding day, but for some reason, Nobita doesn't show up... One of the most popular episodes from the original story transcends time and space, and leads to Nobita's future. Doraemon and Nobita's great adventure begins in order to fulfill his grandmother's wish to see his bride at first sight. This is a story of tears and bonds, set in the past, present and future.",0.0,96,,,
4475,55465.0,en,A Very Harold & Kumar Christmas,0.47121508291821673,2011-11-04,6.0,719,['Comedy'],"Six years have elapsed since Guantanamo Bay, leaving Harold and Kumar estranged from one another with very different families, friends and lives. But when Kumar arrives on Harold's doorstep during the holiday season with a mysterious package in hand, he inadvertently burns down Harold's father-in-law's beloved Christmas tree. To fix the problem, Harold and Kumar embark on a mission through New York City to find the perfect Christmas tree, once again stumbling into trouble at every single turn.",0.7679953410298858,108,Christmas comes prematurely.,,
4477,290271.0,ja,ONE PIECE “3D2Y” エースの死を越えて! ルフィ仲間との誓い,0.33283939718771677,2014-12-31,7.4,77,"['Action', 'Animation', 'Adventure', 'Comedy', 'Fantasy']","The special takes place during the two year before the Straw Hats reunite on Sabody.  Luffy is currently in Rusukaina training to get stronger to take on the New World. However the training  is interrupted when Hancock's sisters, Marigold and Sandersonia, are kidnapped by the Byrnndi World,  a pirate who was locked away on Level 6 of Impel Down but escaped during Luffy's invasion to save Ace,  in order to lure Hancock to him and use her as a hostage against the World Government due to her  Shichibukai status. Thus Luffy and Hancock head off to confront him and save Hancock's sisters.",0.0,105,,,
4478,473165.0,en,Dead Again in Tombstone,0.3938142379721294,2017-08-30,4.9,58,"['Western', 'Action', 'Fantasy', 'Horror']","The devil’s outlaw and reluctant servant, Guerrero returns from the dead again in this action-packed western which promises to be one hell of a ride. Guerrero is forced to protect a stolen relic from getting into the hands of Jackson Boomer and his gang of soldiers, but Jackson will stop at nothing to raise his comrades from the dead and bring the wrath of hell upon earth. Guerrero must use all his dark powers in order to defeat Jackson and find redemption…or die again trying.",0.0,99,,,
